#gi	CAI	CAI_Alm	CBI	COG	COGanno	COGfun	Annotation
369758	1.53637457190023	2.56079882106667	0.907123361070762	561	Predicted hydrolases of the HAD superfamily	R	predicted hydrolase Cof
369759	1.50196705785142	2.49317303558762	0.858095342294433	561	Predicted hydrolases of the HAD superfamily	R	predicted hydrolase Cof
369760	1.66997908872432	2.84302732650508	0.973291210764992	-	-	-	unique hypothetical
369761	1.38920895445447	2.18131465958988	0.748886670783918	-	-	-	conserved hypothetical
369762	1.56719244248023	2.66271253517898	0.924640336665044	-	-	-	predicted permease
369763	1.45144348750856	2.3909886193003	0.850365170972137	481	Membrane GTPase LepA	M	LepA
369764	1.48604547297061	2.48023899016523	0.902438795661902	-	-	-	conserved hypothetical
369765	1.62834501583455	2.69480108912073	0.884165366231295	-	-	-	conserved hypothetical
369766	1.64914655252992	2.79779322182095	0.918583836110347	-	-	-	conserved hypothetical
369767	1.43657550584353	2.41586059857678	0.868116363760388	-	-	-	conserved hypothetical lipoprotein
369768	1.45827908159355	2.42090274310035	0.866153924830753	-	-	-	conserved hypothetical lipoprotein
369769	1.64401972891737	2.79284470114212	0.973485884977434	-	-	-	conserved hypothetical
369770	1.73915967904639	3.08000551618521	1.03704609814053	-	-	-	unique hypothetical
369771	1.48049889355793	2.45003807213474	0.786317908066434	-	-	-	conserved hypothetical
369772	1.55783849069626	2.63782660544783	0.871527928267174	57	Glyceraldehyde-3-phosphate dehydrogenase/erythrose-4-phosphate dehydrogenase	G	Glyceraldehyde 3-P dehydrogenase
369773	1.57019593967597	2.60506443525461	0.884128854100208	-	-	-	conserved hypothetical lipoprotein
369774	1.62983239975413	2.78831781033115	0.96373681079907	-	-	-	conserved hypothetical
369775	1.54907413667891	2.6046519612163	0.93167005209891	-	-	-	conserved hypothetical
369776	1.53348371579228	2.48485174772028	0.847362244518053	1466	DNA polymerase III, delta subunit	L	conserved hypothetical
369777	1.82686074603386	3.07060068372882	0.984578732015245	-	-	-	conserved hypothetical
369778	1.46547062384136	2.37234034520075	0.832300703013308	525	Valyl-tRNA synthetase	J	ValS
369779	1.62746202528186	2.71947417448879	0.963317095724651	218	Predicted GTPase	R	ATP/GTP-binding protein
369780	1.54700603706406	2.5992610514593	0.994426075001762	3763	Uncharacterized protein conserved in bacteria	S	conserved hypothetical
369781	1.5293406399197	2.49169226961946	0.857477285063929	21	Transketolase	G	TktA
369782	1.55081234346678	2.5547588297546	0.883081456720079	463	Glycosyltransferases involved in cell wall biogenesis	M	WcaA
369783	1.51318301094803	2.47023182744055	0.819268056023306	389	Nucleotidyltransferase/DNA polymerase involved in DNA repair	L	UmuC/DinP-like
369784	1.46075167794662	2.41696266462815	0.868627282781382	1658	Small primase-like proteins (Toprim domain)	L	small primase-like protein
369785	1.38853391349402	2.30441625428583	0.7855936260406	462	Phosphoribosylpyrophosphate synthetase	FE	PrsA
369786	1.56176887322386	2.5628791194684	0.864871050122156	101	Pseudouridylate synthase	J	TruA
369787	1.5608223676301	2.69108521219583	0.933238281025847	619	ABC-type cobalt transport system, permease component CbiQ and related transporters	P	CbiQ
369788	1.63434981344076	2.69810859498759	0.928912828293254	1122	ABC-type cobalt transport system, ATPase component	P	ATPase component, ABC-type
369789	1.53742516682962	2.51181834838255	0.87533974433985	1122	ABC-type cobalt transport system, ATPase component	P	ATPase component, ABC-type
369790	1.52650008506049	2.51967058951895	0.901460477484356	696	Phosphoglyceromutase	G	GpmI
369791	1.39874948711912	2.30640469650404	0.847521544324267	149	Triosephosphate isomerase	G	TpiA
369792	1.4701515197601	2.3929477360425	0.842868459866251	1109	Phosphomannomutase	G	CpsG
369793	1.60718372232985	2.62764377740037	0.918610485758798	295	Cytidine deaminase	F	Cdd
369794	1.54097119480941	2.50171774131861	0.858562324062484	213	Thymidine phosphorylase	F	DeoA
369795	1.4082096067015	2.32046786757928	0.841069718592633	274	Deoxyribose-phosphate aldolase	F	DeoC
369796	1.47524462946615	2.43768514891348	0.880350395943717	813	Purine-nucleoside phosphorylase	F	DeoD
369797	1.70302101281267	2.9798197852778	1.00833548371927	1079	Uncharacterized ABC-type transport system, permease component	R	ABC-type transport system permease
369798	1.54032981217622	2.59822296696541	0.940475493477513	4603	ABC-type uncharacterized transport system, permease component	R	ABC-type transport system permease
369799	1.5920343958065	2.65047839112283	0.928881031210275	3845	ABC-type uncharacterized transport systems, ATPase components	R	MglA
369800	1.44477483574472	2.4705767808935	0.840754805019074	-	-	-	VlhA.3.02
369801	1.38044189575902	2.35076380262475	0.813074024551628	-	-	-	VlhA.3.03
369802	1.44970117209218	2.49004150074962	0.85991074575199	-	-	-	VlhA.3.04
369803	1.42167052558741	2.48515669322632	0.85435278255291	-	-	-	VlhA.3.05
369804	1.44414923299194	2.49183459940171	0.855754483907996	-	-	-	VlhA.3.06
369805	1.42800433523114	2.44926559273549	0.852207414965017	-	-	-	VlhA.3.07
369806	1.38983144252592	2.39020559038793	0.82632231082536	-	-	-	VlhA.3.08
369807	1.40627872322167	2.40692466539884	0.811523914123171	-	-	-	VlhA.3.09
369808	1.40741878681162	2.42862100000559	0.833618248763054	1744	Uncharacterized ABC-type transport system, periplasmic component/surface lipoprotein	R	conserved hypothetical lipoprotein
369809	1.53161334400221	2.47789494529145	0.847840929242894	353	Recombinational DNA repair protein (RecF pathway)	L	RecR
369810	1.55623609939264	2.45427435815121	0.857666129685236	718	Uncharacterized protein conserved in bacteria	S	conserved hypothetical
369811	1.4912739720392	2.40431608684984	0.829895923298771	2812	DNA polymerase III, gamma/tau subunits	L	DnaX
369812	1.40759076950417	2.36277309860105	0.83459477458383	-	-	-	unique hypothetical
369813	1.638575216129	2.67970432976068	0.878283039845989	2255	Holliday junction resolvasome, helicase subunit	L	RuvB
369814	1.67872300631091	2.73775258709454	0.944625970048098	632	Holliday junction resolvasome, DNA-binding subunit	L	RuvA
369815	1.5337977369986	2.46248568886361	0.869039241761978	-	-	-	conserved hypothetical
369816	1.51051148529951	2.44891551115668	0.850727569212805	64	Asp-tRNAAsn/Glu-tRNAGln amidotransferase B subunit (PET112 homolog)	J	GatB
369817	1.51286310565583	2.52365405826489	0.902189297076709	154	Asp-tRNAAsn/Glu-tRNAGln amidotransferase A subunit and related amidases	J	GatA
369818	1.6784914737975	2.8798969051383	0.99493020360927	721	Asp-tRNAAsn/Glu-tRNAGln amidotransferase C subunit	J	conserved hypothetical
369819	1.559687625021	2.46827518793906	0.835264894540825	692	Uracil DNA glycosylase	L	Ung
369820	1.44228337765348	2.44214751012366	0.863549687324139	-	-	-	conserved hypothetical
369821	1.48547750027676	2.44488607660537	0.879483461874322	305	Replicative DNA helicase	L	DnaB
369822	1.42536353770303	2.29511295624114	0.830377992856454	359	Ribosomal protein L9	J	RplI
369823	1.39195116085874	2.35984082310301	0.912821283371836	238	Ribosomal protein S18	J	RpsR
369824	1.44172894734697	2.37368350150885	0.838745844290792	629	Single-stranded DNA-binding protein	L	Ssb
369825	1.33392477404717	2.15401122958367	0.778850055952405	360	Ribosomal protein S6	J	RpsF
369826	1.43429098763261	2.33110455070369	0.819565294583138	2502	Asparagine synthetase A	E	AsnA
369827	1.45309526748509	2.40807125724739	0.840479994669763	1488	Nicotinic acid phosphoribosyltransferase	H	PncB
369828	1.6445628899393	2.6767650741103	0.905476133767901	596	Predicted hydrolases or acyltransferases (alpha/beta hydrolase superfamily)	R	LipA/Lip1
369829	1.6081879173109	2.54516860560062	0.899124970762523	-	-	-	unique hypothetical
369830	1.50031544973595	2.47910852250128	0.875685380329965	561	Predicted hydrolases of the HAD superfamily	R	conserved hypothetical
369831	1.40847461307945	2.29138301807972	0.805855099153492	280	Phosphotransacetylase	C	Pta
369832	1.61426831258056	2.63522660383723	0.860368480086626	1161	Predicted GTPases	R	ATP/GTP-binding protein
369833	1.59402470470144	2.76243523405908	0.970560313044884	1284	Uncharacterized conserved protein	S	conserved hypothetical
369834	1.32926252135526	2.2681583721422	0.888519241246408	335	Ribosomal protein L19	J	RplS
369835	1.63788972360314	2.66276318942001	0.923828912892118	336	tRNA-(guanine-N1)-methyltransferase	J	TrmD
369836	1.50072365826649	2.58811108631374	0.995601955621852	228	Ribosomal protein S16	J	RpsP
369837	1.31602127840677	2.22505045172355	0.797095897939932	203	Ribosomal protein L17	J	RplQ
369838	1.49192679011475	2.48296533344264	0.893195675206212	202	DNA-directed RNA polymerase, alpha subunit/40 kD subunit	K	RpoA
369839	1.40545349841102	2.49071318659999	0.932545961418883	100	Ribosomal protein S11	J	RpsK
369840	1.37493455680496	2.37873485419041	0.866685694935646	99	Ribosomal protein S13	J	RpsM
369841	1.66688089425803	2.77834304080815	1.05004621097012	-	-	-	RpL36
369842	1.66911475284411	2.8016418587104	0.994940929350249	361	Translation initiation factor 1 (IF-1)	J	InfA/IF-1
369843	1.55032389977641	2.46415174367662	0.9305309579066	3118	Thioredoxin domain-containing protein	O	TrxA
369844	1.49779662829407	2.44486261882768	0.882395055261735	550	Topoisomerase IA	L	TopA
369845	1.5973930118005	2.57136287609121	0.864931986407476	36	Pentose-5-phosphate-3-epimerase	G	Rpe
369846	1.45105258335971	2.3656175645024	0.859917189147754	166	Glucose-6-phosphate isomerase	G	Pgi
369847	1.65058705540898	2.65668803871843	0.91648296471865	1162	Predicted GTPases	R	ATP/GTPase
369848	1.71418293858352	2.8291664349785	0.918754627090708	515	Serine/threonine protein kinase	RTKL	Sps1
369849	1.59010081440875	2.58499984972511	0.928080915306796	631	Serine/threonine protein phosphatase	T	PTC1
369850	1.66972345355779	2.74587672779362	0.932390635805112	194	Guanylate kinase	F	Gmk
369851	1.5258458862482	2.39466527997622	0.803567713884301	242	N-formylmethionyl-tRNA deformylase	J	Def
369852	1.62613809973918	2.78348543171831	0.955695289193204	-	-	-	transporter
369853	1.53435821926679	2.5228769654766	0.862116619237314	445	NAD/FAD-utilizing enzyme apparently involved in cell division	D	GidA
369854	1.55705811829554	2.53163866998054	0.857439602404218	357	Predicted S-adenosylmethionine-dependent methyltransferase involved in bacterial cell division	M	GidB
369855	1.64735921962156	2.69703967527189	0.909443105554178	1192	ATPases involved in chromosome partitioning	D	ATPase
369856	1.54264912458771	2.53124162227325	0.934428759203769	-	-	-	unique hypothetical
369857	1.51004146945415	2.5127916422389	0.88782302167502	250	Transcription antiterminator	K	NusG
369858	1.51095197429372	2.43731965228193	0.894174437431127	690	Preprotein translocase subunit SecE	U	SecE
369859	1.61431434077006	2.60648949732974	0.915775640157296	3328	Transposase and inactivated derivatives	L	predicted transposase
369860	1.54462579630776	2.62787221149173	0.923803877298125	-	-	-	unique hypothetical
369861	1.66479981902372	2.7462655401744	0.916304915831417	-	-	-	unique hypothetical
369862	1.61482051068435	2.62595773166839	0.889682495314318	-	-	-	unique hypothetical
369863	1.57594816737358	2.47210034783406	0.877327661535324	-	-	-	unique hypothetical
369864	1.40198364925629	2.2782355051094	0.825026813107019	-	-	-	conserved hypothetical
369865	1.55244852644778	2.59917539171319	0.896196735230332	-	-	-	unique hypothetical
369866	1.50987396593644	2.50041840819843	0.890097355955806	56	F0F1-type ATP synthase, alpha subunit	C	AtpA
369867	1.53579778415769	2.55260082462162	0.89634459310578	55	F0F1-type ATP synthase, beta subunit	C	AtpD
369868	1.37861237045633	2.316408657826	0.798784612547459	-	-	-	conserved hypothetical
369869	1.44004537311151	2.4228945327476	0.848023329051509	-	-	-	conserved hypothetical
369870	1.35550012774699	2.11774989135084	0.7920560938686	3343	DNA-directed RNA polymerase, delta subunit	K	RpoE
369871	1.42456398762973	2.34617355682978	0.825133042378	191	Fructose/tagatose bisphosphate aldolase	G	fba
369872	1.51261780355634	2.45840075898471	0.858066667362766	12	Predicted GTPase, probable translation factor	J	predictred GTPase
369873	1.51434130297879	2.50750357961377	0.896373996087905	1435	Thymidine kinase	F	Tdk
369874	1.48198004544641	2.45297310490333	0.894732446202366	80	Ribosomal protein L11	J	RplK
369875	1.35153977803141	2.26140587842279	0.814764076122337	81	Ribosomal protein L1	J	RplA
369876	1.66132813970473	2.72864942082831	0.898699110068585	193	Peptidyl-tRNA hydrolase	J	PTH
369877	1.56784740262393	2.51765150322072	0.861109254446048	37	Predicted ATPase of the PP-loop superfamily implicated in cell cycle control	D	conserved hypothetical
369878	1.54780140036873	2.60982366666386	0.920039001597178	1299	Phosphotransferase system, fructose-specific IIC component	G	PTS
369879	1.49194396498129	2.42384269037357	0.869577531914512	-	-	-	unique hypothetical
369880	1.52892827728285	2.45292280029292	0.858336886057333	1482	Phosphomannose isomerase	G	ManA
369881	1.53915949582223	2.58912581299065	0.908767341498084	-	-	-	unique hypothetical
369882	1.586193280365	2.66351680976962	0.905984512541676	1404	Subtilisin-like serine proteases	O	AprE
369883	1.48686410733448	2.41731240383271	0.759383619814759	-	-	-	unique hypothetical
369884	1.49348626481359	2.42848708997896	0.854617563607118	3513	Uncharacterized protein conserved in bacteria	S	conserved hypothetical
369885	1.64785587699891	2.71255778008547	0.900895363753567	1518	Uncharacterized protein predicted to be involved in DNA repair	L	conserved hypothetical
369886	1.64638213687258	2.66888094287761	0.974936946698868	3512	Uncharacterized protein conserved in bacteria	S	conserved hypothetical
369887	1.51013463654716	2.42758001356121	0.852140795663859	-	-	-	unique hypothetical
369888	1.58949289668209	2.5415892729358	0.872780289835259	566	rRNA methylases	J	SpoU
369889	1.49583831629574	2.43875406114639	0.838559822254389	215	Cysteinyl-tRNA synthetase	J	CysS
369890	1.44150857568006	2.37191226572386	0.811976666894686	-	-	-	unique hypothetical
369891	1.55428972237592	2.59060685739755	0.873450151658554	464	ATPases of the AAA+ class	O	SpoVK
369892	1.49275883909094	2.4258119946838	0.853147298646066	286	Type I restriction-modification system methyltransferase subunit	V	HsdM
369893	1.59003552338831	2.62338518552371	0.863483748958794	-	-	-	HsdS
369894	1.80625576234969	2.9285272462823	0.935749236020943	732	Restriction endonuclease S subunits	V	HsdS
369895	1.45823238980852	2.34364004680266	0.82983266519111	610	Type I site-specific restriction-modification system, R (restriction) subunit and related helicases	V	HsdR
369896	1.64023931119311	2.83215111468471	0.816214662941061	-	-	-	unique hypothetical
369897	1.58294145361943	2.59855321557999	0.858370907962451	-	-	-	unique hypothetical
369898	1.40701301700793	2.34937097792532	0.815816103952854	-	-	-	unique hypothetical
369899	1.42718238554406	2.36159100531408	0.827189452940526	-	-	-	unique hypothetical
369900	1.36823396749412	2.29067176488234	0.773404985221199	-	-	-	unique hypothetical
369901	1.42279692765904	2.46690373922929	0.824710888366347	-	-	-	unique hypothetical
369902	1.39156207423098	2.36669830157905	0.778972999350875	-	-	-	unique hypothetical
369903	1.41211598539501	2.32702660136617	0.772227591290434	-	-	-	unique hypothetical
369904	1.43801723838433	2.3993732733707	0.746478247575613	-	-	-	conserved hypothetical
369905	1.51249641936727	2.49505766043743	0.833950031650458	-	-	-	conserved hypothetical
369906	1.35844369610184	2.23138407330587	0.752591118101987	55	F0F1-type ATP synthase, beta subunit	C	AtpD
369907	1.28274127141742	2.12854438966804	0.634520641838312	-	-	-	conserved hypothetical
369908	1.76101997463851	3.09495319075669	0.944506572230462	-	-	-	conserved hypothetical
369909	1.40301147562352	2.28870115315373	0.892969665493679	-	-	-	unique hypothetical
369910	1.52236802870532	2.48598826978298	0.879116894009677	272	NAD-dependent DNA ligase (contains BRCT domain type II)	L	Lig
369911	1.52680074296036	2.45026907864117	0.788746716159415	225	Peptide methionine sulfoxide reductase	O	MsrA
369912	1.58344701330142	2.56120037446274	0.897015534562687	553	Superfamily II DNA/RNA helicases, SNF2 family	KL	HepA/SNF2
369913	1.44630816612024	2.30495246296419	0.795517844416581	-	-	-	unique hypothetical
369914	1.49851314225351	2.53125193866305	0.900308590687737	-	-	-	unique hypothetical
369915	1.46898784652723	2.37796602083577	0.796813931120704	-	-	-	unique hypothetical
369916	1.30248280389882	2.16178753419779	0.672055514702192	-	-	-	conserved hypothetical
369917	1.38790818966224	2.27905844523208	0.697022583694398	-	-	-	conserved hypothetical
369918	1.48215957905637	2.48197834742229	0.837008479788945	-	-	-	unique hypothetical
369919	1.40396021716431	2.34134615611109	0.82552607008765	-	-	-	conserved hypothetical
369920	1.38570845017555	2.32653101935362	0.8126966705545	-	-	-	conserved hypothetical
369921	1.56252512214728	2.5534720420737	0.897338279990778	1012	NAD-dependent aldehyde dehydrogenases	C	PutA
369922	1.57527150853873	2.55938363575161	0.863705508170959	1078	HD superfamily phosphohydrolases	R	conserved hypothetical
369923	1.48213220150481	2.40894196305806	0.848280384950433	8	Glutamyl- and glutaminyl-tRNA synthetases	J	GlnS
369924	1.57758370229896	2.53074585117414	0.886496660237451	190	5,10-methylene-tetrahydrofolate dehydrogenase/Methenyl tetrahydrofolate cyclohydrolase	H	FolD
369925	1.61877530961559	2.6774818864886	0.917410858071823	682	Prolipoprotein diacylglyceryltransferase	M	Lgt
369926	1.60312739946817	2.66434520949542	0.900540781326663	1493	Serine kinase of the HPr protein, regulates carbohydrate metabolism	T	HprK
369927	1.59090160405284	2.62835552052732	0.913207889706741	-	-	-	unique hypothetical
369928	1.50110692054029	2.39817346404768	0.816870300863524	84	Mg-dependent DNase	L	TatD
369929	1.51282451273755	2.45680840192749	0.826413657087569	486	Predicted GTPase	R	ThdF
369930	1.49126972840743	2.41268862167058	0.80657990487235	2812	DNA polymerase III, gamma/tau subunits	L	HolB
369931	1.66438199188455	2.76101573911649	0.870416686366953	125	Thymidylate kinase	F	Tmk
369932	1.44466268709115	2.35950011615549	0.842760255830064	172	Seryl-tRNA synthetase	J	SerS
369933	1.47641890146124	2.46934522527044	0.883029367870852	188	Type IIA topoisomerase (DNA gyrase/topo II, topoisomerase IV), A subunit	L	GyrA
369934	1.45240888413716	2.39638257631458	0.844273747991526	187	Type IIA topoisomerase (DNA gyrase/topo II, topoisomerase IV), B subunit	L	GyrB
369935	1.51423706817612	2.46968304567538	0.866789005203076	484	DnaJ-class molecular chaperone with C-terminal Zn finger domain	O	DnaJ/CbpA
369936	1.64855954593229	2.69582100936869	0.919572051087269	592	DNA polymerase sliding clamp subunit (PCNA homolog)	L	DnaN
