Taxon	Scaffold	Gene1	Gene2	Consecutive	Sep	Code	Strand1	Strand2	GNScore	GNWithin	GNAll	GNMinus	CAI	CAI.Alm	CBI	COG	COGanno	COGfun	Annotation	nCAI	nCAI.Alm	nCBI	nCOG	nCOGanno	nCOGfun	nAnnotation	MI	HK	CAIdsqr	CAIdxdy	CAIlogpratio	CAIdxdyR	CAIdsqrR	COGsim	N1	N2	forward	forwardplus	sumBias	same	bbfGNScore	bbfGNMinus	bbfGNWithin	bbfGNAll	bbfHK	bbfMI	bbfCAIdxdyR	bbfCAIdsqrR	COGsimClass	cfCOG	pSame
226185	242	355881	355882	1	   2	Same	-	-	  7.411324	0	 14.662111	 14.66211082	1.655695	2.630903	0.8894315	4698	Uncharacterized protein conserved in bacteria	S	conserved hypothetical protein	1.767620	2.910730	0.9562125	2755	Lysophospholipase L1 and related esterases	E	Lipase/Acylhydrolase, putative	 1.637517e-01	 5	1.252720e-02	-2.584600e-03	 2.461353e-02	-5.232136e-02	2.150291e-01		 5	 9	 TRUE	FALSE	 791	 TRUE	2.764951	2.6905394	1.323281	2.470618	1.090914	2.4991179	1.132232	1.276683	U	1.222610	0.9241856
226185	242	355882	355883	1	 176	Same	-	-	  5.549184	0	 14.083986	 13.69026190	1.767620	2.910730	0.9562125	2755	Lysophospholipase L1 and related esterases	E	Lipase/Acylhydrolase, putative	1.450519	2.496038	0.8679002	1307	Uncharacterized protein conserved in bacteria	S	DegV family protein, putative	 1.155558e-01	 9	1.005533e-01	-9.267232e-03	 4.301911e-02	-2.156957e-01	1.143540e+00		 9	10	 TRUE	FALSE	 790	 TRUE	2.540271	2.6490535	1.323281	2.429563	1.194861	2.2446671	1.122842	1.126403	U	1.222610	0.9193809
226185	242	355883	355884	1	 123	Divergent	-	+	  4.600244	0	  7.736540	  3.86472071	1.450519	2.496038	0.8679002	1307	Uncharacterized protein conserved in bacteria	S	DegV family protein, putative	1.787969	3.243703	1.0400135	1272	Predicted membrane protein, hemolysin III homolog	R	hemolysin III	 1.619353e-01	10	1.138728e-01	-1.505717e-02	-5.029019e-02	-2.716738e-01	1.298165e+00		10	26	 TRUE	FALSE	 789	FALSE	2.366790	2.1174984	1.323281	1.963198	1.249606	2.4877156	1.126381	1.113849	U	1.222610	0.8825072
226185	242	355884	355885	1	 194	Same	+	+	  0.000000	0	  0.000000	  0.00000000	1.787969	3.243703	1.0400135	1272	Predicted membrane protein, hemolysin III homolog	R	hemolysin III	1.754372	2.891801	1.0347780	-	-	-	hypothetical protein	 0.000000e+00	 0	1.128753e-03	 1.022523e-03	 3.766061e-02	 7.200993e-02	1.633537e-02		26	 0	FALSE	FALSE	 790	 TRUE	1.032943	1.1557132	1.323281	1.033049	1.241524	1.1865234	1.252335	1.518350	U	1.222610	0.7495581
226185	242	355885	355886	1	 106	Convergent	+	-	  0.000000	0	  0.000000	  0.00000000	1.754372	2.891801	1.0347780	-	-	-	hypothetical protein	1.495458	2.490761	0.9340102	503	Adenine/guanine phosphoribosyltransferases and related PRPP-binding proteins	F	adenine phosphoribosyltransferase	 0.000000e+00	 0	6.703641e-02	-4.629466e-03	 4.731465e-02	-1.523235e-01	8.660831e-01		 0	46	FALSE	FALSE	 791	FALSE	1.032943	1.1557132	1.323281	1.033049	1.241524	1.1865234	1.120880	1.151622	U	1.222610	0.7495581
226185	242	355886	355887	1	   3	Same	-	-	  8.999171	0	 31.896462	 31.08823872	1.495458	2.490761	0.9340102	503	Adenine/guanine phosphoribosyltransferases and related PRPP-binding proteins	F	adenine phosphoribosyltransferase	1.685860	2.761878	0.9501831	608	Single-stranded DNA-specific exonuclease	L	single-stranded-DNA-specific exonuclease RecJ	 1.579552e-01	20	3.625277e-02	 1.178550e-02	 4.786939e-02	 3.969642e-02	4.401730e-01	0	46	20	 TRUE	FALSE	 790	 TRUE	2.916254	3.2358881	1.323281	3.229834	1.798882	2.4695533	1.198038	1.221197	N	1.041454	0.9435024
226185	242	355887	355888	1	 155	Same	-	-	  0.000000	0	  0.000000	  0.00000000	1.685860	2.761878	0.9501831	608	Single-stranded DNA-specific exonuclease	L	single-stranded-DNA-specific exonuclease RecJ	1.457124	2.431998	0.9005254	5416	Uncharacterized integral membrane protein	S	hypothetical protein	 0.000000e+00	 0	5.232002e-02	 1.367116e-02	 1.151768e-01	 4.370508e-02	5.417414e-01		20	 0	 TRUE	FALSE	 789	 TRUE	1.032943	1.1557132	1.323281	1.033049	1.241524	1.1865234	1.201779	1.197484	U	1.222610	0.7495581
226185	242	355888	355889	1	  17	Same	-	-	  0.000000	0	  0.000000	  0.00000000	1.457124	2.431998	0.9005254	5416	Uncharacterized integral membrane protein	S	hypothetical protein	1.510428	2.695499	0.9507091	300	Short-chain dehydrogenases of various substrate specificities	R	oxidoreductase, short-chain dehydrogenase/reductase family	 0.000000e+00	 0	2.841304e-03	 6.242817e-02	 2.257460e-01	 5.381823e-01	1.234568e-02		 0	16	 TRUE	FALSE	 788	 TRUE	1.032943	1.1557132	1.323281	1.033049	1.241524	1.1865234	1.674210	1.549787	U	1.222610	0.7495581
226185	242	355889	355890	1	   1	Same	-	-	  7.861990	0	 19.695095	 18.71801507	1.510428	2.695499	0.9507091	300	Short-chain dehydrogenases of various substrate specificities	R	oxidoreductase, short-chain dehydrogenase/reductase family	1.710099	2.835820	0.9261694	1234	Metal-dependent hydrolases of the beta-lactamase superfamily III	R	metallo-beta-lactamase, AtsA/ElaC family	 2.185421e-03	16	3.986847e-02	 5.604512e-03	 3.020954e-02	-2.577334e-02	5.155923e-01		16	44	 TRUE	FALSE	 787	 TRUE	2.828755	2.8573383	1.323281	2.714552	1.608623	0.8554717	1.142285	1.203400	U	1.222610	0.9329660
226185	242	355890	355891	1	 215	Same	-	-	  0.000000	0	  0.000000	 -0.50271956	1.710099	2.835820	0.9261694	1234	Metal-dependent hydrolases of the beta-lactamase superfamily III	R	metallo-beta-lactamase, AtsA/ElaC family	1.683564	2.696361	0.8374900	-	-	-	conserved hypothetical protein	 7.088362e-03	 1	7.040928e-04	 1.284612e-03	 4.061221e-02	-2.555431e-03	1.109457e-02		44	 1	 TRUE	FALSE	 786	 TRUE	1.032943	0.7181116	1.323281	1.033049	1.148481	0.9137816	1.152960	1.562588	U	1.222610	0.6847170
226185	242	355891	355892	1	 121	Same	-	-	  0.000000	0	  0.000000	 -0.50271956	1.683564	2.696361	0.8374900	-	-	-	conserved hypothetical protein	1.679242	2.778450	0.9586251	1837	Predicted RNA-binding protein (contains KH domain)	R	KH domain protein	 1.725611e-02	 1	1.868521e-05	 2.873324e-03	 4.503815e-02	 6.150358e-03	5.647110e-04		 1	21	 TRUE	FALSE	 785	 TRUE	1.032943	0.7181116	1.323281	1.033049	1.148481	1.0510102	1.156829	1.719344	U	1.222610	0.6847170
226185	242	355892	355893	1	  21	Same	-	-	 22.019587	0	 41.210014	 41.12300255	1.679242	2.778450	0.9586251	1837	Predicted RNA-binding protein (contains KH domain)	R	KH domain protein	1.333159	2.246156	0.8643710	228	Ribosomal protein S16	J	ribosomal protein S16	 8.029254e-02	21	1.197730e-01	 2.242882e-02	 1.830300e-01	 8.739366e-02	7.517792e-01		21	37	 TRUE	FALSE	 784	 TRUE	3.562202	3.5519520	1.323281	3.558314	1.837409	1.9695655	1.279910	1.165493	U	1.222610	0.9630524
226185	242	355893	355894	1	 147	Same	-	-	  0.000000	0	  0.000000	  0.00000000	1.333159	2.246156	0.8643710	228	Ribosomal protein S16	J	ribosomal protein S16	2.053920	3.325587	0.9471182	456	Acetyltransferases	R	acetyltransferase, GNAT family	 0.000000e+00	 0	5.194955e-01	-1.281508e-01	-4.092073e-01	-8.160845e-01	3.275705e+00		37	 0	 TRUE	FALSE	 783	 TRUE	1.032943	1.1557132	1.323281	1.033049	1.241524	1.1865234	1.153195	1.054711	U	1.222610	0.7495581
226185	242	355894	355895	1	 291	Divergent	-	+	  0.000000	0	  0.000000	  0.00000000	2.053920	3.325587	0.9471182	456	Acetyltransferases	R	acetyltransferase, GNAT family	1.383338	2.406843	0.8875827	431	Predicted flavoprotein	R	NADPH-dependent FMN reductase domain protein	 0.000000e+00	 0	4.496793e-01	-1.121502e-01	-3.186241e-01	-7.745145e-01	3.101399e+00		 0	 8	 TRUE	FALSE	 782	FALSE	1.032943	1.1557132	1.323281	1.033049	1.241524	1.1865234	1.152479	1.055791	U	1.222610	0.7495581
226185	242	355895	355896	1	 121	Same	+	+	  0.000000	0	  0.000000	 -0.03174870	1.383338	2.406843	0.8875827	431	Predicted flavoprotein	R	NADPH-dependent FMN reductase domain protein	1.686681	2.629889	0.8681669	789	Predicted transcriptional regulators	K	transcriptional regulator, MerR family	 5.228078e-03	 8	9.201663e-02	 1.701197e-02	 3.357141e-02	 4.731197e-02	7.351658e-01		 8	18	FALSE	FALSE	 783	 TRUE	1.032943	0.7935375	1.323281	1.033049	1.151665	0.8918500	1.208161	1.168167	U	1.222610	0.6965273
226185	242	355896	355897	1	  75	Convergent	+	-	  0.000000	0	  0.000000	 -3.82992242	1.686681	2.629889	0.8681669	789	Predicted transcriptional regulators	K	transcriptional regulator, MerR family	1.658473	2.742252	0.9449300	541	Signal recognition particle GTPase	U	signal recognition particle protein	 2.791772e-02	18	7.956569e-04	 3.703937e-03	 4.918010e-02	 9.555949e-03	1.733527e-02	0	18	67	FALSE	FALSE	 784	FALSE	1.032943	0.6026785	1.323281	1.033049	1.711573	1.2305878	1.158854	1.513669	N	1.041454	0.6414366
226185	242	355897	355898	1	   5	Same	-	-	 11.833637	0	 33.155358	 32.82914243	1.658473	2.742252	0.9449300	541	Signal recognition particle GTPase	U	signal recognition particle protein	1.718788	2.522230	0.8267291	2739	Uncharacterized protein conserved in bacteria	S	conserved hypothetical protein	 1.766763e-02	12	3.637900e-03	 1.245248e-03	 3.688928e-02	-1.344911e-02	6.599982e-02		67	12	 TRUE	FALSE	 783	 TRUE	3.187362	3.2956537	1.323281	3.273993	1.385671	1.0626316	1.148675	1.381347	U	1.222610	0.9531258
226185	242	355898	355899	1	  84	Same	-	-	  0.000000	0	  0.000000	 -0.88207588	1.718788	2.522230	0.8267291	2739	Uncharacterized protein conserved in bacteria	S	conserved hypothetical protein	1.624008	2.750794	0.9161639	1683	Uncharacterized conserved protein	S	conserved hypothetical protein	 1.715739e-02	12	8.983273e-03	 1.805703e-03	 4.703651e-02	-2.412376e-02	1.621653e-01		12	17	 TRUE	FALSE	 782	 TRUE	1.032943	0.6815169	1.323281	1.033049	1.385671	1.0485571	1.143175	1.296132	U	1.222610	0.6788985
226185	242	355899	355900	1	 163	Divergent	-	+	  0.000000	0	  0.000000	 -1.57600088	1.624008	2.750794	0.9161639	1683	Uncharacterized conserved protein	S	conserved hypothetical protein	1.919829	3.029472	0.9380985	745	Response regulators consisting of a CheY-like receiver domain and a winged-helix DNA-binding domain	TK	alkaline phosphatase synthesis transcriptional regulatory protein PhoP	 5.519447e-02	17	8.751005e-02	-2.051820e-02	-2.092157e-02	-2.255783e-01	1.028459e+00		17	26	 TRUE	FALSE	 781	FALSE	1.032943	0.6503504	1.323281	1.033049	1.651920	1.6506732	1.123490	1.136354	U	1.222610	0.6738988
226185	242	355900	355901	1	  -3	Same	+	+	  3.268369	0	  4.739657	  4.71555949	1.919829	3.029472	0.9380985	745	Response regulators consisting of a CheY-like receiver domain and a winged-helix DNA-binding domain	TK	alkaline phosphatase synthesis transcriptional regulatory protein PhoP	1.932223	3.134186	1.0057451	5002	Signal transduction histidine kinase	T	sensory box histidine kinase	 1.894534e-02	 4	1.536080e-04	 3.643354e-02	 1.561205e-01	 4.845756e-01	5.345985e-04		26	 4	FALSE	FALSE	 782	 TRUE	2.065956	2.1513461	1.323281	1.736916	1.099679	1.0823494	1.646082	1.721607	U	1.222610	0.8800236
226185	242	355901	355902	1	  42	Convergent	+	-	  1.537979	0	  3.009267	  3.00926652	1.932223	3.134186	1.0057451	5002	Signal transduction histidine kinase	T	sensory box histidine kinase	1.536056	2.682008	0.9182653	226	ABC-type phosphate transport system, periplasmic component	P	phosphate-binding protein	 1.861272e-04	 4	1.569487e-01	-3.923635e-02	-9.169571e-02	-4.386637e-01	1.762397e+00	0	 4	16	FALSE	FALSE	 783	FALSE	1.605517	2.0510712	1.323281	1.560984	1.099679	0.8461809	1.137205	1.090267	N	1.041454	0.8501191
226185	242	355902	355903	1	 111	Same	-	-	  0.000000	0	  0.000000	 -2.63304043	1.536056	2.682008	0.9182653	226	ABC-type phosphate transport system, periplasmic component	P	phosphate-binding protein	1.564846	2.656898	0.8969441	436	Aspartate/tyrosine/aromatic aminotransferase	E	aminotransferase, class I	 3.351407e-02	16	8.288600e-04	 3.386971e-02	 1.405474e-01	 3.264104e-01	8.672789e-03	0	16	28	 TRUE	FALSE	 782	 TRUE	1.032943	0.6240245	1.323281	1.033049	1.608623	1.3094311	1.532983	1.578563	N	1.041454	0.6450268
226185	242	355903	355904	1	 162	Same	-	-	  0.000000	0	  0.000000	 -1.89295937	1.564846	2.656898	0.8969441	436	Aspartate/tyrosine/aromatic aminotransferase	E	aminotransferase, class I	1.542193	2.537582	0.8933203	383	Alpha-mannosidase	G	glycosyl hydrolase, family 38	 1.775504e-02	10	5.131484e-04	 3.282514e-02	 1.460384e-01	 3.172776e-01	5.743634e-03	0	28	10	 TRUE	FALSE	 781	 TRUE	1.032943	0.6400254	1.323281	1.033049	1.249606	1.0643153	1.525749	1.609413	N	1.041454	0.6477073
226185	242	355904	355905	1	  12	Same	-	-	  8.805912	0	 13.840530	 13.51646689	1.542193	2.537582	0.8933203	383	Alpha-mannosidase	G	glycosyl hydrolase, family 38	1.465762	2.434093	0.8161808	3538	Uncharacterized conserved protein	S	conserved hypothetical protein	 1.356104e-01	10	5.841655e-03	 5.193411e-02	 2.209133e-01	 4.685649e-01	3.074313e-02		10	11	 TRUE	FALSE	 780	 TRUE	2.901634	2.6337243	1.323281	2.419363	1.249606	2.3615867	1.636872	1.452248	U	1.222610	0.9228019
226185	242	355905	355906	1	 157	Divergent	-	+	  5.200541	0	  8.477301	  8.04040482	1.465762	2.434093	0.8161808	3538	Uncharacterized conserved protein	S	conserved hypothetical protein	1.805299	3.020176	0.9734951	1609	Transcriptional regulators	K	sugar-binding transcriptional regulator, GntR family	 7.713504e-02	 8	1.152851e-01	-1.891712e-02	-5.785017e-02	-3.077143e-01	1.376892e+00		11	 8	 TRUE	FALSE	 779	FALSE	2.507803	2.3437825	1.323281	2.035605	1.151665	1.9349572	1.129124	1.110598	U	1.222610	0.9006967
226185	242	355906	355907	1	 189	Convergent	+	-	  0.000000	0	  0.000000	 -2.75766885	1.805299	3.020176	0.9734951	1609	Transcriptional regulators	K	sugar-binding transcriptional regulator, GntR family	1.768995	2.890721	0.8921203	583	Transcriptional regulator	K	transcriptional regulator, LysR family	 4.939579e-02	 8	1.317968e-03	 2.384581e-03	 4.144839e-02	 1.102791e-01	1.366361e-02	K	 8	10	FALSE	FALSE	 780	FALSE	1.032943	0.6212874	1.323281	1.033049	1.151665	1.5432313	1.312991	1.539191	Y	2.925846	0.8497296
226185	242	355907	355908	1	  19	Same	-	-	  0.000000	0	  0.000000	 -0.82695923	1.768995	2.890721	0.8921203	583	Transcriptional regulator	K	transcriptional regulator, LysR family	1.755398	2.826181	0.8905300	3338	Carbonic anhydrase	P	carbonic anhydrase, putative	-1.466523e-03	10	1.848627e-04	 6.907243e-04	 3.737826e-02	 6.104736e-02	3.567703e-03	0	10	10	 TRUE	FALSE	 779	 TRUE	1.032943	0.6874412	1.323281	1.033049	1.249606	1.6335435	1.231688	1.641187	N	1.041454	0.6555957
226185	242	355908	355909	1	 198	Same	-	-	  0.000000	0	  0.000000	 -1.37502901	1.755398	2.826181	0.8905300	3338	Carbonic anhydrase	P	carbonic anhydrase, putative	1.519063	2.599659	0.8809676	461	Orotate phosphoribosyltransferase	F	orotate phosphoribosyltransferase	-1.635613e-02	10	5.585421e-02	-4.394986e-03	 4.298912e-02	-1.443193e-01	7.708321e-01	0	10	26	 TRUE	FALSE	 778	 TRUE	1.032943	0.6592191	1.323281	1.033049	1.249606	1.6463892	1.121109	1.162896	N	1.041454	0.6509105
226185	242	355909	355910	1	   2	Same	-	-	 11.964702	0	 36.619851	 34.92981540	1.519063	2.599659	0.8809676	461	Orotate phosphoribosyltransferase	F	orotate phosphoribosyltransferase	1.681679	2.812780	0.9609976	284	Orotidine-5'-phosphate decarboxylase	F	orotidine 5`-phosphate decarboxylase	 1.531587e-01	26	2.644397e-02	 1.152731e-02	 5.230075e-02	 5.205653e-02	3.363553e-01	F	26	39	 TRUE	FALSE	 777	 TRUE	3.199221	3.3872368	1.323281	3.429020	1.975197	2.4469909	1.215587	1.244424	Y	2.925846	0.9838448
226185	242	355910	355911	1	 -10	Same	-	-	 14.140887	0	 22.331409	 18.85453326	1.681679	2.812780	0.9609976	284	Orotidine-5'-phosphate decarboxylase	F	orotidine 5`-phosphate decarboxylase	1.711840	2.960722	0.9702091	167	Dihydroorotate dehydrogenase	F	dihydroorotate dehydrogenase	 8.026368e-03	39	9.096503e-04	 1.238735e-03	 3.841862e-02	-3.703827e-03	1.584656e-02	F	39	45	 TRUE	FALSE	 776	 TRUE	3.350753	2.8659136	1.323281	2.843357	2.245033	0.9313741	1.152548	1.522121	Y	2.925846	0.9770584
226185	242	355911	355912	1	  -3	Same	-	-	 24.491263	0	 40.643527	 40.26883342	1.711840	2.960722	0.9702091	167	Dihydroorotate dehydrogenase	F	dihydroorotate dehydrogenase	1.768889	3.007620	0.9746010	543	2-polyprenylphenol hydroxylase and related flavodoxin oxidoreductases	HC	dihydroorotate dehydrogenase electron transfer subunit	 1.199628e-01	21	3.254630e-03	-7.854128e-04	 3.321457e-02	 1.303868e-02	5.345985e-02		45	21	 TRUE	FALSE	 775	 TRUE	3.600910	3.5199074	1.323281	3.549896	1.837409	2.2604797	1.162450	1.401435	U	1.222610	0.9624341
226185	242	355912	355913	1	 108	Same	-	-	  5.885026	0	 14.075548	 11.68623077	1.768889	3.007620	0.9746010	543	2-polyprenylphenol hydroxylase and related flavodoxin oxidoreductases	HC	dihydroorotate dehydrogenase electron transfer subunit	1.597240	2.718581	0.9455406	458	Carbamoylphosphate synthase large subunit (split gene in MJ)	EF	carbamoyl-phosphate synthase, large subunit	 7.891749e-04	21	2.946344e-02	-4.663387e-03	 2.873661e-02	-1.214562e-01	5.109908e-01		21	58	 TRUE	FALSE	 774	 TRUE	2.581383	2.5105446	1.323281	2.426160	1.837409	0.8425840	1.122351	1.204931	U	1.222610	0.9120627
226185	242	355913	355914	1	   0	Same	-	-	 71.134830	0	183.701798	182.28417722	1.597240	2.718581	0.9455406	458	Carbamoylphosphate synthase large subunit (split gene in MJ)	EF	carbamoyl-phosphate synthase, large subunit	1.717389	2.921867	0.9436951	505	Carbamoylphosphate synthase small subunit	EF	carbamoyl-phosphate synthase, small subunit	 3.216519e-01	58	1.443589e-02	 2.433789e-03	 3.458724e-02	-2.889142e-02	2.528985e-01		58	62	 TRUE	FALSE	 773	 TRUE	3.891677	4.1096403	1.323281	4.265089	2.446148	2.8316569	1.140697	1.264805	U	1.222610	0.9763973
226185	242	355914	355915	1	   3	Same	-	-	 21.030680	0	 52.142096	 42.69505853	1.717389	2.921867	0.9436951	505	Carbamoylphosphate synthase small subunit	EF	carbamoyl-phosphate synthase, small subunit	1.596740	2.763969	0.9233426	44	Dihydroorotase and related cyclic amidohydrolases	F	dihydroorotase	 1.897270e-01	62	1.455626e-02	 2.442617e-03	 5.228868e-02	-2.906137e-02	2.554890e-01		62	62	 TRUE	FALSE	 772	 TRUE	3.553268	3.5734439	1.323281	3.750463	2.476701	2.5823645	1.140595	1.264064	U	1.222610	0.9635582
226185	242	355915	355916	1	   9	Same	-	-	 47.470668	0	103.618258	 93.43647598	1.596740	2.763969	0.9233426	44	Dihydroorotase and related cyclic amidohydrolases	F	dihydroorotase	1.634880	2.724539	0.9096955	540	Aspartate carbamoyltransferase, catalytic chain	F	aspartate carbamoyltransferase	 2.097716e-01	62	1.454686e-03	 1.385442e-02	 7.622097e-02	 1.278136e-01	2.201135e-02	F	62	63	 TRUE	FALSE	 771	 TRUE	3.802938	3.9535874	1.323281	4.100389	2.476701	2.6461229	1.328688	1.485767	Y	2.925846	0.9902600
226185	242	355916	355917	1	  14	Same	-	-	  6.115772	0	 24.825297	 21.14512448	1.634880	2.724539	0.9096955	540	Aspartate carbamoyltransferase, catalytic chain	F	aspartate carbamoyltransferase	1.588002	2.846966	0.9909197	2233	Xanthine/uracil permeases	F	uracil permease	 4.551074e-02	31	2.197579e-03	 1.472970e-02	 8.881448e-02	 1.345406e-01	2.940663e-02	F	63	31	 TRUE	FALSE	 770	 TRUE	2.614122	2.9387039	1.323281	2.956446	2.071405	1.4855198	1.334552	1.458704	Y	2.925846	0.9755430
226185	242	355917	355918	1	  17	Same	-	-	  8.754829	0	 29.642887	 27.28153913	1.588002	2.846966	0.9909197	2233	Xanthine/uracil permeases	F	uracil permease	1.607958	2.640670	0.9546831	2065	Pyrimidine operon attenuation protein/uracil phosphoribosyltransferase	F	pyrimidine operon regulatory protein PyrR	 1.466637e-01	31	3.982247e-04	 1.868863e-02	 9.364055e-02	 1.826545e-01	4.547800e-03	F	31	32	 TRUE	FALSE	 769	 TRUE	2.895790	3.1227448	1.323281	3.150374	2.071405	2.4178936	1.395797	1.625553	Y	2.925846	0.9794959
226185	242	355918	355919	1	1234	Same	-	-	  9.048410	0	 34.124233	 32.27383432	1.607958	2.640670	0.9546831	2065	Pyrimidine operon attenuation protein/uracil phosphoribosyltransferase	F	pyrimidine operon regulatory protein PyrR	1.680120	2.923082	0.9695401	597	Lipoprotein signal peptidase	MU	lipoprotein signal peptidase	 7.859771e-02	32	5.207401e-03	 6.981162e-03	 5.197926e-02	 3.424772e-02	9.503974e-02		32	39	 TRUE	FALSE	 768	 TRUE	2.922106	3.2656397	1.323281	3.338801	2.087719	1.9489233	1.189129	1.341989	U	1.222610	0.9501442
226185	242	355919	355920	1	  -3	Same	-	-	  0.000000	0	  0.000000	 -0.40386598	1.680120	2.923082	0.9695401	597	Lipoprotein signal peptidase	MU	lipoprotein signal peptidase	1.766654	2.906072	0.9204241	-	-	-	CBS domain protein	 7.804690e-04	 5	7.488154e-03	-1.736017e-03	 2.888802e-02	-2.277613e-02	1.220733e-01		39	 5	 TRUE	FALSE	 767	 TRUE	1.032943	0.7288457	1.323281	1.033049	1.090914	0.8425672	1.143748	1.319855	U	1.222610	0.6864129
226185	242	355920	355921	1	 105	Same	-	-	  0.000000	0	  0.000000	 -0.16270393	1.766654	2.906072	0.9204241	-	-	-	CBS domain protein	1.681844	2.851981	0.9452353	2759	Formyltetrahydrofolate synthetase	F	formate--tetrahydrofolate ligase	 9.167405e-04	 5	7.192765e-03	-1.681533e-03	 3.087986e-02	-2.041416e-02	1.158709e-01		 5	24	 TRUE	FALSE	 766	 TRUE	1.032943	0.7751875	1.323281	1.033049	1.090914	0.8428267	1.145467	1.324407	U	1.222610	0.6936770
226185	242	355921	355922	1	 179	Divergent	-	+	  0.000000	0	  0.000000	  0.00000000	1.681844	2.851981	0.9452353	2759	Formyltetrahydrofolate synthetase	F	formate--tetrahydrofolate ligase	1.809839	2.880229	0.9458942	1278	Cold shock proteins	K	cold-shock domain family protein	 5.342190e-03	 1	1.638280e-02	-3.979240e-03	 2.385094e-02	-3.194391e-02	2.388868e-01	0	24	 1	 TRUE	FALSE	 765	FALSE	1.032943	1.1557132	1.323281	1.033049	1.148481	0.8931509	1.138742	1.268118	N	1.041454	0.7284808
226185	242	355922	355923	1	 105	Convergent	+	-	  0.000000	0	  0.000000	  0.00000000	1.809839	2.880229	0.9458942	1278	Cold shock proteins	K	cold-shock domain family protein	1.887237	3.047583	0.9265049	-	-	-	ebsA protein	 3.728161e-04	 1	5.990391e-03	 1.138197e-02	 8.075208e-02	 2.552873e-01	4.410809e-02		 1	 2	FALSE	FALSE	 766	FALSE	1.032943	1.1557132	1.323281	1.033049	1.148481	0.8441228	1.475730	1.418968	U	1.222610	0.7495581
226185	242	355923	355924	1	 101	Divergent	-	+	  0.000000	0	  0.000000	  0.00000000	1.887237	3.047583	0.9265049	-	-	-	ebsA protein	1.784427	2.849879	0.9058628	328	Ribonuclease HI	L	EbsB protein	 3.137307e-03	 2	1.056994e-02	 7.514507e-03	 5.013649e-02	 2.046287e-01	8.502262e-02		 2	 8	 TRUE	FALSE	 765	FALSE	1.032943	1.1557132	1.323281	1.033049	1.130838	0.8676310	1.423759	1.353556	U	1.222610	0.7495581
226185	242	355924	355925	1	 130	Convergent	+	-	  0.000000	0	  0.000000	 -1.99503891	1.784427	2.849879	0.9058628	328	Ribonuclease HI	L	EbsB protein	1.480423	2.467906	0.8626115	2606	Uncharacterized conserved protein	S	EbsC protein	 4.039073e-02	 8	9.241811e-02	-1.257265e-02	 2.402851e-02	-2.482208e-01	1.172568e+00		 8	26	FALSE	FALSE	 766	FALSE	1.032943	0.6375426	1.323281	1.033049	1.151665	1.4119013	1.124798	1.122919	U	1.222610	0.6718326
226185	242	355925	355926	1	  18	Same	-	-	  0.000000	0	  0.000000	 -5.03701946	1.480423	2.467906	0.8626115	2606	Uncharacterized conserved protein	S	EbsC protein	1.982436	3.334649	1.0074241	710	3-dehydroquinate dehydratase	E	3-dehydroquinate dehydratase, type I	 6.783492e-03	23	2.520168e-01	-6.299108e-02	-1.709511e-01	-5.845043e-01	2.338523e+00		26	23	 TRUE	FALSE	 765	 TRUE	1.032943	0.5923560	1.323281	1.033049	1.900463	0.9091246	1.144379	1.071315	U	1.222610	0.6644899
226185	242	355926	355927	1	 156	Same	-	-	  0.000000	0	  0.000000	 -3.00928500	1.982436	3.334649	1.0074241	710	3-dehydroquinate dehydratase	E	3-dehydroquinate dehydratase, type I	1.677632	2.805501	0.9133945	1132	ABC-type multidrug transport system, ATPase and permease components	V	ABC transporter, ATP-binding/permease protein, MDR family	 5.295312e-02	12	9.290523e-02	-1.420430e-02	-3.797233e-02	-7.823289e-02	7.685782e-01	0	23	12	 TRUE	FALSE	 764	 TRUE	1.032943	0.6158409	1.323281	1.033049	1.385671	1.6158491	1.127273	1.163473	N	1.041454	0.6436523
226185	242	355927	355928	1	   0	Same	-	-	 14.021993	0	 67.204387	 67.07085567	1.677632	2.805501	0.9133945	1132	ABC-type multidrug transport system, ATPase and permease components	V	ABC transporter, ATP-binding/permease protein, MDR family	1.713539	2.884875	0.9541936	1132	ABC-type multidrug transport system, ATPase and permease components	V	ABC transporter, ATP-binding/permease protein, MDR family	 2.613429e-01	12	1.289265e-03	 1.235122e-03	 3.815975e-02	-5.569560e-03	2.435765e-02	V	12	20	 TRUE	FALSE	 763	 TRUE	3.347778	3.8276755	1.323281	3.912370	1.385671	2.7463269	1.151978	1.477440	Y	2.925846	0.9885245
226185	242	355928	355929	1	 198	Same	-	-	  0.000000	0	  0.000000	 -0.24116206	1.713539	2.884875	0.9541936	1132	ABC-type multidrug transport system, ATPase and permease components	V	ABC transporter, ATP-binding/permease protein, MDR family	1.613157	2.704956	0.9448429	3763	Uncharacterized protein conserved in bacteria	S	conserved hypothetical protein	 1.793207e-02	 1	1.007644e-02	 2.622060e-03	 5.078746e-02	-2.039807e-02	1.802294e-01		20	 1	 TRUE	FALSE	 762	 TRUE	1.032943	0.7627025	1.323281	1.033049	1.148481	1.0668517	1.145566	1.289485	U	1.222610	0.6917292
