Taxon	Scaffold	Gene1	Gene2	Consecutive	Sep	Code	Strand1	Strand2	GNScore	GNWithin	GNAll	GNMinus	CAI	CAI.Alm	CBI	COG	COGanno	COGfun	Annotation	nCAI	nCAI.Alm	nCBI	nCOG	nCOGanno	nCOGfun	nAnnotation	MI	HK	CAIdsqr	CAIdxdy	CAIlogpratio	CAIdxdyR	CAIdsqrR	COGsim	N1	N2	forward	forwardplus	sumBias	same	bbfGNScore	bbfGNMinus	bbfGNWithin	bbfGNAll	bbfHK	bbfMI	bbfCAIdxdyR	bbfCAIdsqrR	COGsimClass	cfCOG	pSame
13773	129	183498	183499	1	 483	Same	-	-	 0.000000	0	  0.000000	 -0.70391989	1.458463	3.056240	1.0817038	442	Prolyl-tRNA synthetase	J	prolyl-tRNA synthetase	1.507491	3.318972	1.0940527	2519	tRNA(1-methyladenosine) methyltransferase and related methyltransferases	J	beta-aspartate methyltransferase (pimT), conjectural	 1.137211e-02	17	2.403733e-03	 3.966289e-04	 3.324008e-02	 8.833031e-02	1.550051e-01	J	25	17	FALSE	 TRUE	 97	 TRUE	0.4469764	0.2240998	0.5480306	0.4469764	0.7782882	0.6070414	0.5177380	0.5915122	Y	1.4497162	0.6372571
13773	129	183499	183500	1	  23	Same	-	-	 0.000000	0	  0.000000	  0.00000000	1.507491	3.318972	1.0940527	2519	tRNA(1-methyladenosine) methyltransferase and related methyltransferases	J	beta-aspartate methyltransferase (pimT), conjectural	1.522746	3.603032	1.1515391	-	-	-	hypothetical protein	 0.000000e+00	 0	2.327269e-04	 4.002802e-03	 7.247720e-02	 3.520473e-01	6.870031e-03		17	 0	FALSE	 TRUE	 96	 TRUE	0.4469764	0.4914888	0.5480306	0.4469764	0.5091911	0.5078922	0.6133912	0.6445676	U	0.4686274	0.6162291
13773	129	183500	183501	1	 390	Divergent	-	+	 0.000000	0	  0.000000	  0.00000000	1.522746	3.603032	1.1515391	-	-	-	hypothetical protein	1.405493	2.958180	0.9913773	4830	Ribosomal protein S26	J	ribosomal protein S26	 0.000000e+00	 0	1.374844e-02	-3.275143e-03	-2.513536e-02	-2.275368e-01	9.877583e-01		 0	 1	FALSE	 TRUE	 95	FALSE	0.4469764	0.4914888	0.5480306	0.4469764	0.5091911	0.5078922	0.4577017	0.4404584	U	0.4686274	0.6162291
13773	129	183501	183502	1	 598	Same	+	+	 0.000000	0	  0.000000	  0.00000000	1.405493	2.958180	0.9913773	4830	Ribosomal protein S26	J	ribosomal protein S26	1.475379	3.269243	1.0758280	-	-	-	paREP2b, degenerate	 0.000000e+00	 0	4.884121e-03	-1.100975e-03	 3.975553e-03	-1.152780e-01	4.623583e-01		 1	 0	 TRUE	 TRUE	 96	 TRUE	0.4469764	0.4914888	0.5480306	0.4469764	0.5091911	0.5078922	0.4866333	0.5012753	U	0.4686274	0.6162291
13773	129	183502	183503	1	 -70	Same	+	+	 0.000000	0	  0.000000	  0.00000000	1.475379	3.269243	1.0758280	-	-	-	paREP2b, degenerate	1.430815	3.170735	1.0149498	-	-	-	paREP2b, degenerate	 0.000000e+00	 0	1.985986e-03	-4.935927e-04	 1.458076e-02	-3.413812e-02	1.833917e-01		 0	 0	 TRUE	 TRUE	 97	 TRUE	0.4469764	0.4914888	0.5480306	0.4469764	0.5091911	0.5078922	0.5108186	0.5843367	U	0.4686274	0.6162291
13773	129	183503	183504	1	 547	Same	+	+	 0.000000	0	  0.000000	  0.00000000	1.430815	3.170735	1.0149498	-	-	-	paREP2b, degenerate	1.539685	3.484837	1.1195828	1901	Uncharacterized conserved protein	S	hypothetical protein	 0.000000e+00	 0	1.185284e-02	-1.816898e-03	 1.821560e-02	-7.551026e-02	6.705636e-01		 0	 0	 TRUE	 TRUE	 98	 TRUE	0.4469764	0.4914888	0.5480306	0.4469764	0.5091911	0.5078922	0.4995700	0.4684793	U	0.4686274	0.6162291
13773	129	183504	183505	1	  37	Same	+	+	 0.000000	0	  0.000000	  0.00000000	1.539685	3.484837	1.1195828	1901	Uncharacterized conserved protein	S	hypothetical protein	1.484164	3.488904	1.1327288	558	Phosphatidylglycerophosphate synthase	I	CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase (pgsA)	 0.000000e+00	 0	3.082604e-03	 2.893475e-03	 3.749939e-02	 2.861729e-01	9.708748e-02		 0	 5	 TRUE	 TRUE	 99	 TRUE	0.4469764	0.4914888	0.5480306	0.4469764	0.5091911	0.5078922	0.5869258	0.6079718	U	0.4686274	0.6162291
13773	129	183505	183506	1	  49	Same	+	+	 2.856470	0	  2.856470	  2.85647021	1.484164	3.488904	1.1327288	558	Phosphatidylglycerophosphate synthase	I	CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase (pgsA)	1.456859	3.123121	1.0381684	5399	Uncharacterized protein conserved in archaea	S	conserved hypothetical protein	 1.980709e-02	 2	7.455806e-04	 1.791319e-04	 2.018068e-02	 5.883642e-02	6.492132e-02		 5	 2	 TRUE	 TRUE	100	 TRUE	2.8950318	1.7307027	0.5480306	2.9213001	0.6838149	0.6786740	0.5186225	0.6191240	U	0.4686274	0.8518227
13773	129	183506	183507	1	 503	Same	+	+	 0.000000	0	  0.000000	  0.00000000	1.456859	3.123121	1.0381684	5399	Uncharacterized protein conserved in archaea	S	conserved hypothetical protein	1.530790	3.331979	1.0675976	-	-	-	conserved hypothetical protein	 3.728161e-04	 1	5.465853e-03	 4.339947e-04	 4.174517e-02	 1.001232e-01	2.877833e-01		 2	 1	 TRUE	 TRUE	101	 TRUE	0.4469764	0.4914888	0.5480306	0.4469764	0.6329203	0.4500832	0.5186879	0.5479032	U	0.4686274	0.6162291
13773	129	183507	183508	1	 375	Convergent	+	-	 0.000000	0	  0.000000	  0.00000000	1.530790	3.331979	1.0675976	-	-	-	conserved hypothetical protein	1.430142	3.067958	1.0800197	417	DNA polymerase elongation subunit (family B)	L	DNA-directed DNA polymerase (B1)	 5.631536e-04	 1	1.013007e-02	-1.687256e-03	-1.385233e-02	-7.758234e-02	6.346085e-01		 1	 3	 TRUE	 TRUE	102	FALSE	0.4469764	0.4914888	0.5480306	0.4469764	0.6329203	0.4562299	0.4986833	0.4721311	U	0.4686274	0.6162291
13773	129	183508	183509	1	  90	Divergent	-	+	 0.000000	0	  0.000000	  0.00000000	1.430142	3.067958	1.0800197	417	DNA polymerase elongation subunit (family B)	L	DNA-directed DNA polymerase (B1)	1.527662	3.242069	1.0621785	-	-	-	hypothetical protein	 0.000000e+00	 0	9.510102e-03	-1.620773e-03	 1.541255e-02	-7.540306e-02	6.044078e-01		 3	 0	FALSE	 TRUE	101	FALSE	0.4469764	0.4914888	0.5480306	0.4469764	0.5091911	0.5078922	0.4996572	0.4764940	U	0.4686274	0.6162291
13773	129	183509	183510	1	  -7	Convergent	+	-	 0.000000	0	  0.000000	  0.00000000	1.527662	3.242069	1.0621785	-	-	-	hypothetical protein	1.478027	3.222044	1.1138417	1257	Hydroxymethylglutaryl-CoA reductase	I	3-hydroxy-3-methylglutaryl-coenzyme A reductase (HMG-CoA reductase)	 0.000000e+00	 0	2.463586e-03	 2.031385e-03	 3.151851e-02	 2.328324e-01	9.804636e-02		 0	18	 TRUE	 TRUE	102	FALSE	0.4469764	0.4914888	0.5480306	0.4469764	0.5091911	0.5078922	0.5624966	0.6073008	U	0.4686274	0.6162291
13773	129	183510	183511	1	  29	Divergent	-	+	 2.856470	0	  2.856470	  2.85647021	1.478027	3.222044	1.1138417	1257	Hydroxymethylglutaryl-CoA reductase	I	3-hydroxy-3-methylglutaryl-coenzyme A reductase (HMG-CoA reductase)	1.506781	3.322542	1.1219784	183	Acetyl-CoA acetyltransferase	I	acetyl-CoA C-acyltransferase	 1.939477e-02	 1	8.267676e-04	 1.475232e-03	 4.397579e-02	 1.929952e-01	3.981602e-02	I	18	 1	FALSE	 TRUE	101	FALSE	2.8950318	1.7307027	0.5480306	2.9213001	0.6329203	0.6735730	0.5472558	0.6280980	Y	1.4497162	0.8983990
13773	129	183511	183512	1	  34	Same	+	+	 2.856470	0	  2.856470	  2.85647021	1.506781	3.322542	1.1219784	183	Acetyl-CoA acetyltransferase	I	acetyl-CoA C-acyltransferase	1.419243	3.037429	1.0387677	1545	Predicted nucleic-acid-binding protein containing a Zn-ribbon	R	conserved protein associated with acetyl-CoA C-acyltransferase	 2.630109e-02	 1	7.662816e-03	-1.780696e-03	-5.248697e-03	-1.254258e-01	6.056017e-01		 1	11	 TRUE	 TRUE	102	 TRUE	2.8950318	1.7307027	0.5480306	2.9213001	0.6329203	0.7172240	0.4834309	0.4761308	U	0.4686274	0.8518227
13773	129	183512	183513	1	  -3	Same	+	+	22.033436	0	 35.090134	 35.04931237	1.419243	3.037429	1.0387677	1545	Predicted nucleic-acid-binding protein containing a Zn-ribbon	R	conserved protein associated with acetyl-CoA C-acyltransferase	1.427752	3.061948	1.0587624	3425	3-hydroxy-3-methylglutaryl CoA synthase	I	3-oxoacyl-[acyl-carrier-protein] synthase	 7.121140e-02	11	7.240270e-05	 7.600290e-04	 2.841862e-02	 3.218737e-02	7.520870e-03		11	48	 TRUE	 TRUE	103	 TRUE	2.3018608	2.0021688	0.5480306	2.3443289	0.7764261	0.9163569	0.5174256	0.6441287	U	0.4686274	0.8973748
13773	129	183513	183514	1	  85	Same	+	+	 0.000000	0	  0.000000	  0.00000000	1.427752	3.061948	1.0587624	3425	3-hydroxy-3-methylglutaryl CoA synthase	I	3-oxoacyl-[acyl-carrier-protein] synthase	1.440411	3.165054	1.0470502	640	Predicted transcriptional regulators	K	P. aerophilum family 453, possible regulatory protein	 0.000000e+00	 0	1.602343e-04	 2.596226e-04	 2.266029e-02	 7.586248e-04	1.845261e-02	0	48	 0	 TRUE	 TRUE	104	 TRUE	0.4469764	0.4914888	0.5480306	0.4469764	0.5091911	0.5078922	0.5199142	0.6384101	N	0.5492530	0.6245624
13773	129	183514	183515	1	  28	Same	+	+	 0.000000	0	  0.000000	  0.00000000	1.440411	3.165054	1.0470502	640	Predicted transcriptional regulators	K	P. aerophilum family 453, possible regulatory protein	1.461451	3.276051	1.0497168	-	-	-	hypothetical protein	 0.000000e+00	 0	4.426810e-04	-1.104567e-04	 1.939682e-02	-1.043109e-03	3.981602e-02		 0	 0	 TRUE	 TRUE	105	 TRUE	0.4469764	0.4914888	0.5480306	0.4469764	0.5091911	0.5078922	0.5199868	0.6280980	U	0.4686274	0.6162291
13773	129	183515	183516	1	 170	Same	+	+	 0.000000	0	  0.000000	  0.00000000	1.461451	3.276051	1.0497168	-	-	-	hypothetical protein	1.399734	2.968368	1.0225589	4901	Ribosomal protein S25	J	conserved hypothetical protein	 0.000000e+00	 0	3.808995e-03	-5.195813e-04	 2.118282e-02	-8.210759e-02	3.807354e-01		 0	 0	 TRUE	 TRUE	106	 TRUE	0.4469764	0.4914888	0.5480306	0.4469764	0.5091911	0.5078922	0.4973005	0.5167658	U	0.4686274	0.6162291
13773	129	183516	183517	1	 156	Same	+	+	 0.000000	0	  0.000000	  0.00000000	1.399734	2.968368	1.0225589	4901	Ribosomal protein S25	J	conserved hypothetical protein	1.455861	3.285130	1.1216696	-	-	-	hypothetical protein	 0.000000e+00	 0	3.150277e-03	-2.308206e-04	 1.131246e-02	-5.874100e-02	3.155973e-01		 0	 0	 TRUE	 TRUE	107	 TRUE	0.4469764	0.4914888	0.5480306	0.4469764	0.5091911	0.5078922	0.5041705	0.5371275	U	0.4686274	0.6162291
13773	129	183517	183518	1	  -7	Convergent	+	-	 0.000000	0	  0.000000	  0.00000000	1.455861	3.285130	1.1216696	-	-	-	hypothetical protein	1.524382	3.261773	1.0734373	1313	Uncharacterized Fe-S protein PflX, homolog of pyruvate formate lyase activating proteins	R	pyruvate formate-lyase activating enzyme homolog	 0.000000e+00	 0	4.695187e-03	 3.261278e-04	 3.802935e-02	 8.944410e-02	2.550134e-01		 0	 9	 TRUE	 TRUE	108	FALSE	0.4469764	0.4914888	0.5480306	0.4469764	0.5091911	0.5078922	0.5177814	0.5607931	U	0.4686274	0.6162291
13773	129	183518	183519	1	  69	Divergent	-	+	 0.000000	0	  0.000000	 -0.31193905	1.524382	3.261773	1.0734373	1313	Uncharacterized Fe-S protein PflX, homolog of pyruvate formate lyase activating proteins	R	pyruvate formate-lyase activating enzyme homolog	1.533788	3.268822	1.0696210	3642	Mn2+-dependent serine/threonine protein kinase	T	conserved hypothetical protein	 4.919271e-02	 5	8.846569e-05	 6.013990e-03	 9.476642e-02	 4.452438e-01	2.264094e-03		 9	 5	FALSE	 TRUE	107	FALSE	0.4469764	0.2541155	0.5480306	0.4469764	0.7448207	0.8403286	0.6534252	0.6496996	U	0.4686274	0.5426787
13773	129	183519	183520	1	 906	Same	+	+	 0.000000	0	  0.000000	  0.00000000	1.533788	3.268822	1.0696210	3642	Mn2+-dependent serine/threonine protein kinase	T	conserved hypothetical protein	1.392606	3.041064	1.0665767	-	-	-	hypothetical protein	 0.000000e+00	 0	1.993228e-02	-4.843728e-03	-4.436101e-02	-3.300854e-01	1.366190e+00		 5	 0	 TRUE	 TRUE	108	 TRUE	0.4469764	0.4914888	0.5480306	0.4469764	0.5091911	0.5078922	0.4326072	0.4214178	U	0.4686274	0.6162291
13773	129	183520	183521	1	  -8	Convergent	+	-	 0.000000	0	  0.000000	  0.00000000	1.392606	3.041064	1.0665767	-	-	-	hypothetical protein	1.567364	3.537567	1.1348843	618	Exopolyphosphatase-related proteins	R	predicted phosphoesterase	 0.000000e+00	 0	3.054025e-02	-6.817543e-03	-3.359647e-02	-3.799096e-01	1.621078e+00		 0	 5	 TRUE	 TRUE	109	FALSE	0.4469764	0.4914888	0.5480306	0.4469764	0.5091911	0.5078922	0.4231013	0.4141928	U	0.4686274	0.6162291
13773	129	183521	183522	1	 -15	Same	-	-	 0.000000	0	  0.000000	  0.00000000	1.567364	3.537567	1.1348843	618	Exopolyphosphatase-related proteins	R	predicted phosphoesterase	1.529873	3.148709	1.0606181	-	-	-	hypothetical protein	 0.000000e+00	 0	1.405579e-03	 9.101430e-03	 1.086407e-01	 5.387143e-01	1.415059e-02		 5	 0	FALSE	 TRUE	108	 TRUE	0.4469764	0.4914888	0.5480306	0.4469764	0.5091911	0.5078922	0.6919481	0.6408729	U	0.4686274	0.6162291
13773	129	183522	183523	1	   5	Same	-	-	 0.000000	0	  0.000000	  0.00000000	1.529873	3.148709	1.0606181	-	-	-	hypothetical protein	1.447009	3.179800	1.0755337	1382	Prefoldin, chaperonin cofactor	O	conserved hypothetical protein	 0.000000e+00	 0	6.866453e-03	-3.440533e-04	 1.122569e-03	 3.792299e-02	3.854856e-01		 0	 4	FALSE	 TRUE	107	 TRUE	0.4469764	0.4914888	0.5480306	0.4469764	0.5091911	0.5078922	0.5179853	0.5151711	U	0.4686274	0.6162291
13773	129	183523	183524	1	  34	Same	-	-	 0.000000	0	  0.000000	  0.00000000	1.447009	3.179800	1.0755337	1382	Prefoldin, chaperonin cofactor	O	conserved hypothetical protein	1.755887	3.932062	1.1468031	-	-	-	hypothetical protein	 0.000000e+00	 0	9.540578e-02	-1.334889e-03	 2.405361e-01	 5.516463e-02	8.623467e-01		 4	 0	FALSE	 TRUE	106	 TRUE	0.4469764	0.4914888	0.5480306	0.4469764	0.5091911	0.5078922	0.5187332	0.4491407	U	0.4686274	0.6162291
13773	129	183524	183525	1	  -7	Same	-	-	 0.000000	0	  0.000000	  0.00000000	1.755887	3.932062	1.1468031	-	-	-	hypothetical protein	1.554759	3.503838	1.0851596	2136	Predicted exosome subunit/U3 small nucleolar ribonucleoprotein (snoRNP) component, contains IMP4 dom	JA	conserved hypothetical protein	 0.000000e+00	 0	4.045250e-02	 3.147443e-02	 1.804240e-01	 7.496344e-01	4.987664e-02		 0	 0	FALSE	 TRUE	105	 TRUE	0.4469764	0.4914888	0.5480306	0.4469764	0.5091911	0.5078922	0.7671508	0.6238995	U	0.4686274	0.6162291
13773	129	183525	183526	1	 -21	Same	-	-	 0.000000	0	  0.000000	  0.00000000	1.554759	3.503838	1.0851596	2136	Predicted exosome subunit/U3 small nucleolar ribonucleoprotein (snoRNP) component, contains IMP4 dom	JA	conserved hypothetical protein	1.511385	3.202758	1.0643516	1997	Ribosomal protein L37AE/L43A	J	ribosomal protein L37	 0.000000e+00	 0	1.881272e-03	 6.201208e-03	 7.525035e-02	 4.347061e-01	3.622551e-02		 0	 1	FALSE	 TRUE	104	 TRUE	0.4469764	0.4914888	0.5480306	0.4469764	0.5091911	0.5078922	0.6498431	0.6294602	U	0.4686274	0.6162291
13773	129	183526	183527	1	 602	Same	-	-	 0.000000	0	  0.000000	  0.00000000	1.511385	3.202758	1.0643516	1997	Ribosomal protein L37AE/L43A	J	ribosomal protein L37	1.378492	3.019106	1.0555087	2123	RNase PH-related exoribonuclease	J	3' exoribonuclease family protein	 1.976326e-03	 1	1.766069e-02	-4.373517e-03	-2.604233e-02	-3.400524e-01	1.360813e+00	J	 1	10	FALSE	 TRUE	103	 TRUE	0.4469764	0.4914888	0.5480306	0.4469764	0.6329203	0.4947521	0.4298366	0.4217615	Y	1.4497162	0.7118045
13773	129	183527	183528	1	   2	Same	-	-	18.714655	0	 29.574128	 29.57412830	1.378492	3.019106	1.0555087	2123	RNase PH-related exoribonuclease	J	3' exoribonuclease family protein	1.444196	3.225866	1.1169212	689	RNase PH	J	3' exoribonuclease family protein	 2.329131e-01	 9	4.317069e-03	 5.246347e-04	 1.350705e-02	-1.691121e-02	3.893070e-01	J	10	 9	FALSE	 TRUE	102	 TRUE	2.4266354	1.9742945	0.5480306	2.4206051	0.7702221	1.1625725	0.5162565	0.5142888	Y	1.4497162	0.9274388
13773	129	183528	183529	1	  -3	Same	-	-	15.495779	0	 26.355252	 26.35525248	1.444196	3.225866	1.1169212	689	RNase PH	J	3' exoribonuclease family protein	1.484707	3.216043	1.0452348	1097	RNA-binding protein Rrp4 and related proteins (contain S1 domain and KH domain)	J	conserved hypothetical protein	 1.850254e-01	 9	1.641114e-03	-2.397465e-04	 2.062141e-02	 1.152839e-02	1.425743e-01	J	 9	 9	FALSE	 TRUE	101	 TRUE	2.5590003	1.9509384	0.5480306	2.4912711	0.7702221	1.1198968	0.5187263	0.5949759	Y	1.4497162	0.9242699
13773	129	183529	183530	1	   0	Same	-	-	15.928643	0	 28.985341	 28.85180974	1.484707	3.216043	1.0452348	1097	RNA-binding protein Rrp4 and related proteins (contain S1 domain and KH domain)	J	conserved hypothetical protein	1.368006	2.920201	1.0094143	1500	Predicted exosome subunit	J	conserved hypothetical protein	 2.789541e-01	 9	1.361918e-02	-2.777969e-03	 3.096726e-03	-2.754350e-01	1.175968e+00	J	 9	12	FALSE	 TRUE	100	 TRUE	2.5250567	1.9551693	0.5480306	2.4662171	0.7702221	1.2100979	0.4459402	0.4294496	Y	1.4497162	0.9249390
13773	129	183530	183531	1	 103	Same	-	-	 0.000000	0	  0.000000	 -0.26871065	1.368006	2.920201	1.0094143	1500	Predicted exosome subunit	J	conserved hypothetical protein	1.477312	3.336431	1.1204701	1992	Uncharacterized conserved protein	S	conserved hypothetical protein	 1.070649e-01	 4	1.194794e-02	-2.161352e-03	-2.048561e-02	-2.296159e-01	1.034053e+00		12	 4	FALSE	 TRUE	 99	 TRUE	0.4469764	0.2589639	0.5480306	0.4469764	0.7323301	1.0334229	0.4572390	0.4366685	U	0.4686274	0.5442113
13773	129	183531	183532	1	  39	Divergent	-	+	 0.000000	0	  0.000000	  0.00000000	1.477312	3.336431	1.1204701	1992	Uncharacterized conserved protein	S	conserved hypothetical protein	1.475476	3.411381	1.1629252	-	-	-	hypothetical protein	 0.000000e+00	 0	3.371271e-06	 6.242291e-04	 2.780320e-02	 1.096130e-01	2.126270e-04		 4	 0	FALSE	 TRUE	 98	FALSE	0.4469764	0.4914888	0.5480306	0.4469764	0.5091911	0.5078922	0.5198829	0.6544230	U	0.4686274	0.6162291
13773	129	183532	183533	1	  16	Convergent	+	-	 0.000000	0	  0.000000	  0.00000000	1.475476	3.411381	1.1629252	-	-	-	hypothetical protein	1.637399	3.271365	1.0710190	-	-	-	hypothetical protein	 0.000000e+00	 0	2.621907e-02	 4.479665e-03	 1.595052e-01	 2.975211e-01	3.537648e-01		 0	 0	 TRUE	 TRUE	 99	FALSE	0.4469764	0.4914888	0.5480306	0.4469764	0.5091911	0.5078922	0.5911167	0.5241295	U	0.4686274	0.6162291
13773	129	183533	183534	1	  15	Same	-	-	 0.000000	0	  0.000000	  0.00000000	1.637399	3.271365	1.0710190	-	-	-	hypothetical protein	1.439032	3.234411	1.0621691	1325	Predicted exosome subunit	J	conserved hypothetical protein	 0.000000e+00	 0	3.934940e-02	-2.299111e-03	-9.361911e-02	-2.256084e-02	8.896413e-01		 0	 7	FALSE	 TRUE	 98	 TRUE	0.4469764	0.4914888	0.5480306	0.4469764	0.5091911	0.5078922	0.5145376	0.4477579	U	0.4686274	0.6162291
13773	129	183534	183535	1	  49	Divergent	-	+	 0.000000	0	  0.000000	  0.00000000	1.439032	3.234411	1.0621691	1325	Predicted exosome subunit	J	conserved hypothetical protein	1.527485	3.332945	1.0386432	-	-	-	hypothetical protein	 0.000000e+00	 0	7.823808e-03	-9.405252e-04	 2.405653e-02	-1.628452e-02	4.728541e-01		 7	 0	FALSE	 TRUE	 97	FALSE	0.4469764	0.4914888	0.5480306	0.4469764	0.5091911	0.5078922	0.5166081	0.4980443	U	0.4686274	0.6162291
13773	129	183535	183536	1	  -3	Convergent	+	-	 0.000000	0	  0.000000	  0.00000000	1.527485	3.332945	1.0386432	-	-	-	hypothetical protein	1.434792	3.135912	1.0711758	638	20S proteasome, alpha and beta subunits	O	proteasome alpha subunit	 0.000000e+00	 0	8.591957e-03	-1.263194e-03	-8.035769e-03	-4.172908e-02	5.271005e-01		 0	11	 TRUE	 TRUE	 98	FALSE	0.4469764	0.4914888	0.5480306	0.4469764	0.5091911	0.5078922	0.5086220	0.4881566	U	0.4686274	0.6162291
13773	129	183536	183537	1	 368	Divergent	-	+	 0.000000	0	  0.000000	 -0.86882372	1.434792	3.135912	1.0711758	638	20S proteasome, alpha and beta subunits	O	proteasome alpha subunit	1.474510	3.206163	1.1167005	1389	DNA topoisomerase VI, subunit B	L	DNA topoisomerase VI (type II ) subunit b	 2.996634e-01	 9	1.577508e-03	-3.837622e-04	 1.690787e-02	-1.956050e-02	1.396912e-01	0	11	 9	FALSE	 TRUE	 97	FALSE	0.4469764	0.2164619	0.5480306	0.4469764	0.7702221	1.2189334	0.5156308	0.5958874	N	0.5492530	0.5395526
13773	129	183537	183538	1	  36	Same	+	+	13.557465	0	 24.023896	 23.84548843	1.474510	3.206163	1.1167005	1389	DNA topoisomerase VI, subunit B	L	DNA topoisomerase VI (type II ) subunit b	1.412962	3.074278	1.0542795	1697	DNA topoisomerase VI, subunit A	L	DNA topoisomerase VI (type II ) subunit a	 2.996634e-01	 9	3.788157e-03	-8.884089e-04	 1.274378e-02	-8.897644e-02	3.565089e-01	L	 9	11	 TRUE	 TRUE	 98	 TRUE	2.5965907	1.9382871	0.5480306	2.5274876	0.7702221	1.2189334	0.4956506	0.5232211	Y	1.4497162	0.9228025
13773	129	183538	183539	1	  72	Same	+	+	 0.000000	0	  0.000000	 -0.69505644	1.412962	3.074278	1.0542795	1697	DNA topoisomerase VI, subunit A	L	DNA topoisomerase VI (type II ) subunit a	1.508590	3.348814	1.1351602	704	Phosphate uptake regulator	P	conserved hypothetical protein	 1.412268e-01	 7	9.144723e-03	-2.198141e-03	-4.063058e-04	-1.599379e-01	7.139796e-01	0	11	 7	 TRUE	 TRUE	 99	 TRUE	0.4469764	0.2254948	0.5480306	0.4469764	0.7596462	1.0817075	0.4742076	0.4632631	N	0.5492530	0.5424105
13773	129	183539	183540	1	 228	Convergent	+	-	 0.000000	0	  0.000000	  0.00000000	1.508590	3.348814	1.1351602	704	Phosphate uptake regulator	P	conserved hypothetical protein	1.448785	3.174827	1.1267683	-	-	-	hypothetical protein	 0.000000e+00	 0	3.576650e-03	-1.491757e-04	 1.070276e-02	 3.901970e-02	2.389957e-01		 7	 0	 TRUE	 TRUE	100	FALSE	0.4469764	0.4914888	0.5480306	0.4469764	0.5091911	0.5078922	0.5181319	0.5668045	U	0.4686274	0.6162291
13773	129	183540	183541	1	 104	Same	-	-	 0.000000	0	  0.000000	  0.00000000	1.448785	3.174827	1.1267683	-	-	-	hypothetical protein	1.629950	3.323632	1.1159333	-	-	-	hypothetical protein	 0.000000e+00	 0	3.282100e-02	-4.656967e-04	 9.624202e-02	 6.362141e-02	7.075095e-01		 0	 0	FALSE	 TRUE	 99	 TRUE	0.4469764	0.4914888	0.5480306	0.4469764	0.5091911	0.5078922	0.5183462	0.4639635	U	0.4686274	0.6162291
13773	129	183541	183542	1	 241	Same	-	-	 0.000000	0	  0.000000	  0.00000000	1.629950	3.323632	1.1159333	-	-	-	hypothetical protein	1.530463	3.339661	1.0301056	2890	Methylase of polypeptide chain release factors	J	conserved hypothetical protein	 0.000000e+00	 0	9.897660e-03	 1.411865e-02	 1.207276e-01	 6.208331e-01	5.265669e-02		 0	 2	FALSE	 TRUE	 98	 TRUE	0.4469764	0.4914888	0.5480306	0.4469764	0.5091911	0.5078922	0.7268108	0.6230318	U	0.4686274	0.6162291
13773	129	183542	183543	1	 -10	Same	-	-	 0.000000	0	  0.000000	  0.00000000	1.530463	3.339661	1.0301056	2890	Methylase of polypeptide chain release factors	J	conserved hypothetical protein	1.452246	3.794556	1.2327908	4742	Predicted transcriptional regulator	K	conserved protein (possible helix-turn-helix)	 0.000000e+00	 0	6.117908e-03	 6.748828e-05	 5.651225e-03	 7.217773e-02	3.313094e-01	0	 2	 0	FALSE	 TRUE	 97	 TRUE	0.4469764	0.4914888	0.5480306	0.4469764	0.5091911	0.5078922	0.5179893	0.5307106	N	0.5492530	0.6245624
13773	129	183543	183544	1	  50	Divergent	-	+	 0.000000	0	  0.000000	  0.00000000	1.452246	3.794556	1.2327908	4742	Predicted transcriptional regulator	K	conserved protein (possible helix-turn-helix)	1.581806	3.511249	1.0887380	1581	Archaeal DNA-binding protein	K	conserved hypothetical protein	 0.000000e+00	 0	1.678563e-02	 1.113099e-04	 6.522806e-02	 8.786501e-02	5.237627e-01	K	 0	 9	FALSE	 TRUE	 96	FALSE	0.4469764	0.4914888	0.5480306	0.4469764	0.5091911	0.5078922	0.5177183	0.4888416	Y	1.4497162	0.7118045
13773	129	183544	183545	1	 146	Convergent	+	-	 0.000000	0	  0.000000	  0.00000000	1.581806	3.511249	1.0887380	1581	Archaeal DNA-binding protein	K	conserved hypothetical protein	1.548791	3.267592	1.0389904	-	-	-	paREP2a	 0.000000e+00	 0	1.089969e-03	 1.270198e-02	 1.501529e-01	 6.125082e-01	8.340750e-03		 9	 0	 TRUE	 TRUE	 97	FALSE	0.4469764	0.4914888	0.5480306	0.4469764	0.5091911	0.5078922	0.7238804	0.6438916	U	0.4686274	0.6162291
13773	129	183545	183546	1	  73	Divergent	-	+	 0.000000	0	  0.000000	  0.00000000	1.548791	3.267592	1.0389904	-	-	-	paREP2a	1.499232	3.125958	1.0376264	-	-	-	paREP2b	 0.000000e+00	 0	2.456064e-03	 4.659483e-03	 5.693881e-02	 3.716979e-01	5.515108e-02		 0	 0	FALSE	 TRUE	 96	FALSE	0.4469764	0.4914888	0.5480306	0.4469764	0.5091911	0.5078922	0.6206856	0.6221915	U	0.4686274	0.6162291
